"post_id","title","description"
"2607","NüVoices Podcast #45: An uncertain future with guaranteed friction: U.S.-China economic coercion, with Ashley Feng","Dive into a revealing conversation about U.S.-China economic coercion with researcher Ashley Feng, as she and NüVoices chair Joanna Chiu unpack how tariffs and restrictions impact everyday people—from students to scientists—and what lies ahead post-election."
"2612","'Send me to the clouds' is a scathing indictment of the stigma surrounding leftover women","When a cancer diagnosis upends her life, a journalist labeled ""leftover"" by Chinese society embarks on a journey that's equal parts sharp social critique and warmly human comedy."
"2627","NüVoices Podcast #46: Retail and e-commerce boom and bust in mainland and Hong Kong during COVID-19, with Tiffany Ap","Discover how China's fashion and retail industries roared back to life post-lockdown, why e-commerce livestreaming exploded, and what caused Hong Kong's retail collapse—plus a viral #MeToo moment—with WWD China bureau chief Tiffany Ap."
"2812","An unexpected outlet: The Chinese theatre troupe creating safe spaces for marginalized voices","A young Guangzhou theatre troupe transforms ordinary offices into stages where strangers share their most vulnerable stories—and watch them become raw, improvised art."
"2829","Anthropologist: Taiwanese identity is a 'paradox' of conflicting beliefs – but social bonds create unity","How can a nation be deeply divided over its own identity yet remain united? An anthropologist's fieldwork in Taiwan uncovers the paradox—and the surprising social glue holding it all together."
"2835","NüVoices Podcast #47: Women in fintech, with Rita Liu","From Alipay's global expansion to the future of digital money, Rita Liu shares her fintech war stories with Chenni Xu—plus why gender representation in finance still matters."
"2861","NüVoices Podcast #48: U.S.-Taiwan relations: From Trump to Biden","Experts Margaret Lewis and Jessica Drun join host Joanna Chiu from Taipei to unpack a pivotal shift in U.S.-Taiwan policy — what Pompeo's move means, why reactions are divided, and what comes next under Biden."
"2869","Virtual events for Te-Ping Chen's story collection, Land of Big Numbers","Discover the buzz around NüVoices community member Te-Ping Chen's stunning debut collection, hailed as ""gripping and illuminating"" — plus details on virtual book launch events you won't want to miss."
"2883","Opinion: As a female artist, I kept shortchanging myself. Now, I try to know my value","An artist discovers she's been pricing her work at a fraction of what buyers would pay—and uncovers a pattern many women share. Her journey to recognizing her true worth will change how you think about yours."
"2888","NüVoices Podcast #49: Walking through development mandalas in the eastern Tibetan Plateau, with Pamela Logan","Dr. Pamela Logan shares her 14-year journey running a foundation in the eastern Tibetan Plateau — exploring education, healthcare, women's resilience, and what it truly takes to sustain compassion across borders."
"2895","NüVoices Podcast #50: Directing ""Finding Yingying"", with Jenny Shi","Jenny Shi takes us behind the scenes of her award-winning documentary Finding Yingying—sharing the creative highs, emotional toll, and the unforgettable story that captivated audiences worldwide."
"2902","Review: Te-Ping Chen's ""Land of Big Numbers"" sketches the diversity of modern China","What happens when a journalist turns to fiction? Te-Ping Chen's debut collection moves beyond China's headlines to sketch the rich inner lives of individuals you won't soon forget."
"2914","Translation: Poems by Chinese feminist and revolutionary writer Qiu Jin","Discover the fierce, lyrical voice of Qiu Jin—a trailblazing Chinese feminist and revolutionary whose poems, translated by Yilin Wang, blazed with defiance and a radical vision for women's liberation over a century ago."
"2955","Resources to fight anti-East, Southeast Asian & Pacific Islander racism","Discover a vital, continuously updated collection of resources for combating anti-East, Southeast Asian & Pacific Islander racism—from grassroots organizations to bystander intervention tips."
"2988","In China, pole dancing evolved from a male art practice in the Song Dynasty to an inclusive sport promoting body positivity","From ancient Song Dynasty acrobatics to modern fitness studios, pole dancing in China is rewriting its own history—and challenging everything you thought you knew about the sport."
"2992","NüVoices Podcast #52: Talking fiction writing and modern China, with Te-Ping Chen","Discover how Te-Ping Chen transformed her years as a Wall Street Journal correspondent in China into vivid fiction, and hear her insights on modern China, journalism-to-fiction skills, and breaking into publishing."
"3016","Amy Sommers on her debut historical novel, Rumors from Shanghai","A Black American lawyer heads to 1940s Shanghai seeking the opportunities denied him at home—and finds himself caught in a world of intrigue on the eve of Pearl Harbor. Amy Sommers shares the forgotten history behind her riveting debut novel."
"3028","NüVoices Podcast #54: Telling Asian and Asian-American stories through video journalism, with Dolly Li","From award-winning video journalist Dolly Li—former host of AJ+'s Untold America and co-founder of Goldthread—a rich conversation on visual storytelling, documenting multi-generational Asian-American experiences, and navigating identity across borders."
"3031","Young China Watchers event: A Discussion of LGBTQ+ Progress and Activism in China","Three experts explore the evolving landscape of LGBTQ+ rights in China and Hong Kong, from workplace inclusion to marriage equality, examining both hard-won victories and the barriers that remain."
"3050","NüVoices Podcast #55: Unraveling Australia-China relations, with Natasha Kassam","Former Australian diplomat Natasha Kassam joins NüVoices chair Joanna Chiu to unpack how Australia went from one of China's closest Western partners to a flashpoint in Beijing's deteriorating global relations—and why the fallout hits Chinese-Australians hardest."
"3060","Introducing: The 异乡人 (Yi Xiang Ren) podcast featuring immigrant stories","Discover 异乡人 (Yi Xiang Ren), a Mandarin-language podcast sharing the deeply personal journeys of Chinese immigrants worldwide—their joys, losses, hopes, and the universal search for belonging across borders."
"3069","Censoring feminist discussions will not solve China’s population crisis","Censoring feminist movements won't fix falling birth rates—so what's really driving young Chinese women to reject marriage and men altogether? Lijia Zhang explores why silencing dissent only amplifies it."
"3074","NüVoices Podcast #56: Censorship and resistance, with Sophie Beach","What does it take to bring uncensored Chinese voices to the world? Sophie Beach of China Digital Times joins Cindy to discuss evolving censorship tactics and the persistent resistance of China's netizens."
"3078","NüVoices Podcast #57: Revolutionary feminism, wuxia, and the politics of translation, with Yilin Wang","Dive into a rich conversation about revolutionary feminist poetry, wuxia literature, and the complex politics of Chinese-English translation with writer and translator Yilin Wang."
"3087","Exhibition and Live Discussion with Iris Yau: ‘Opium, Silk and the Missionaries in China’","Step inside a forgotten chapter of British-Chinese history through 97 rare artefacts from archives worldwide. Curator Iris Yau's 'Silk Route' exhibition at SOAS reveals hidden stories of opium, silk, and missionaries—plus a live discussion you won't want to miss."
"3100","An Ode to Sound: NüVoices podcast co-host Cindy Gao on audio storytelling","NüVoices podcast co-host Cindy Gao shares her approach to audio storytelling—from prepping guests to finding the unasked questions that reveal the most compelling stories."
"3105","NüVoices Podcast #58: The shrinking China foreign press corps, and reporting in Xinjiang, with Sophia Yan","Award-winning China correspondent Sophia Yan joins Joanna Chiu to discuss the vanishing foreign press corps in China and her harrowing firsthand reporting from Xinjiang—uncovering forced labor, bulldozed mosques, and the new phase of Uyghur persecution."
"3109","Introducing ‘Hong Kong Silenced’: a new Telegraph podcast documenting Beijing's crackdown","Anchored by NüVoices board member Sophia Yan, this gripping four-part Telegraph podcast explores how Hong Kong's National Security Law has transformed daily life—told through the voices of those living it."
"3115","NüVoices Podcast #59: COVID-19 origins and the state of science reporting in China, with Kathleen McLaughlin","Science reporter Kathleen McLaughlin and NüVoices' Rui Zhong unpack COVID-19 origin theories and what China's history with HIV and the CRISPR scandal reveals about the state of science journalism in the country."
"3121","NüVoices Podcast #60: Getting tea drunk, with Shunan Teng","Discover the art of tea with Shunan Teng of Tea Drunk, who journeys to China's legendary tea regions each spring. She unveils the secrets behind six major tea types and how to taste their full complexity."
"3125","CONTRIBUTE TO CHINA BRIEF: Our five tips for policy writing","Curious about China policy writing but not sure where to start? An editor at Jamestown Foundation's China Brief shares five practical principles to help you craft sharp, persuasive analysis that reaches the people who matter."
"3141","NüVoices Podcast #61: Decoding Chinese technology policy, with Lotus Ruan","Dive into the complex world of Chinese tech policy with researcher Lotus Ruan, who unpacks app privacy, Apple's balancing act in China, and why navigating Beijing's tech governance is harder than it looks."
"3145","Queer East Film Festival aims to amplify Asian communities in the UK","Discover how Queer East Film Festival is spotlighting bold queer storytelling from across Asia, with 37 films from 15 countries that bridge cultures and amplify voices too often left out of the conversation."
"3150","Book Excerpt: 'More Than One Child' by Shen Yang","Shen Yang was born as an ""excess child"" under China's One-Child Policy — forced to live in hiding, she didn't legally exist. This gripping memoir excerpt captures her childhood on the run from family planning officers."
"3155","APPLY: Queer China UK's Transnational Chinese Queer Leadership Programme","Queer China UK is seeking applicants for its Transnational Chinese Queer Leadership Programme—a four-month mentorship pairing you with international activists, professors, and LGBTQ+ leaders to build community and drive change across borders."
"3162","NüVoices Podcast #62: Eat the Buddha: A conversation with award-winning author Barbara Demick","Journey to one of Tibet's most hidden corners with award-winning author Barbara Demick, who shares the powerful stories of Ngaba — where faith, culture, and resilience endure against all odds."
"3170","As China's landmark #MeToo case is dismissed in court, it's clear the legal system must do more for survivors","Zhou Xiaoxuan became the face of China's #MeToo movement—then lost her landmark case. What will it take for the legal system to truly stand with survivors who dare to speak out?"
"3176","NüVoices Podcast #63: China-New Zealand Relations with NZ Ambassador Clare Fearnley","From Mandarin studies in 1980s Beijing to representing New Zealand across Asia, Ambassador Clare Fearnley shares her remarkable diplomatic journey and insights on NZ-China relations with Sophia Yan."
"3190","NüVoices chair Joanna Chiu on the launch of CHINA UNBOUND","NüVoices chair Joanna Chiu celebrates the launch of *China Unbound*, a sweeping work of investigative journalism spanning four continents that unpacks Beijing's global reach—from wolf warrior diplomacy to the Huawei saga."
"3130","Review: Han Chinese filmmaker Wang Lina's ""A First Farewell"" is an uneasy depiction of Uyghur childhood","Wang Lina's debut follows two Uyghur children facing wrenching goodbyes in Xinjiang. But in a region under unprecedented surveillance, even a tender coming-of-age story carries political weight."
"3195","NüVoices Podcast #64: China Unbound: A Conversation with Joanna Chiu and Madeleine O'Dea","Joanna Chiu and Madeleine O'Dea explore how Western nations have fueled global disorder as China reshapes the international order—plus diaspora storytelling and book-writing advice."
"3202","NüVoices Podcast #65: Xinjiang, HK, and Sanctions with Sophie Richardson, China Director of Human Rights Watch","Hear from Human Rights Watch China Director Sophie Richardson on Xinjiang, Hong Kong, sanctions, and the emotional toll of human rights work in this candid conversation with journalist Sophia Yan."
"3207","Book Excerpt: 'Feminisms with Chinese Characteristics'","What does it mean to be a feminist in contemporary China? This bold collection reveals the diverse movements, voices, and struggles reshaping gender and power beyond a single narrative."
"3217","NüVoices Podcast #66: Translating Jin Yong's Legends of the Condor Heroes with Gigi Chang and Shelly Bryant, Part 1","Dive into the art of translating Jin Yong's beloved wuxia epic as translators Gigi Chang and Shelly Bryant reveal the thrills and challenges of bringing Legends of the Condor Heroes to English readers for the first time."
"3223","LONDON PANEL: ""China Unbound"" book launch with author Joanna Chiu, in conversation with Megha Rajagopalan","Join veteran China correspondents Joanna Chiu and Pulitzer winner Megha Rajagopalan for a riveting discussion on Beijing's global reach, human rights, and the stories behind the bestselling debut ""China Unbound."""
"3235","NüVoices Podcast #67: Translating Jin Yong's Legends of the Condor Heroes with Gigi Chang and Shelly Bryant, Part 2","How do you bring a beloved kung fu epic steeped in Chinese culture to English readers? Translators Gigi Chang and Shelly Bryant dive into the fascinating challenges of reimagining Jin Yong's Condor Heroes."
"3239","RECAP: London ""China Unbound"" launch with Joanna Chiu in conversation with Megha Rajagopalan","Joanna Chiu and Pulitzer winner Megha Rajagopalan unpack China's global ambitions at NüVoices London's packed SOAS event—exploring human rights, Hong Kong protests, and why the China story matters to us all."
"3242","NüVoices Podcast #68: More Than One Child: A Conversation with memoirist Shen Yang","Shen Yang grew up hidden, shuttled between relatives as an ""illegal"" second daughter under China's one-child policy. In this moving conversation, she shares her journey from secret childhood to powerful memoirist."
"3264","NüVoices Podcast #69: Chinese AI, Cybersecurity, and Internet Policy with Shazeda Ahmed","Dive into the world of Chinese AI, cybersecurity, and internet policy as PhD candidate Shazeda Ahmed and guest host Rui Zhong tackle algorithmic discrimination, AI in courtrooms, and whether the U.S. is really in a Tech Cold War with China."
"3325","NüVoices Podcast #70: Subcultures, trends, and being a non-visible ""foreign"" correspondent in East Asia with Crystal Tai","Dive into Crystal Tai's fascinating journey as a non-visible ""foreign correspondent"" in East Asia—from infiltrating K-pop academies to exploring Mongolia's street style—plus her book on South Korea's solo-lifestyle movement."
"3333","Behind the Scenes: how April Zhu recorded our new podcast theme song","Discover how journalist and multi-instrumentalist April Zhu crafted the funky new NüVoices podcast theme song—from blues scales to clawhammer ukulele—and why creative freedom made all the difference."
"3342","NüVoices Podcast #71: The Impossible City, a Conversation with Karen Cheung","Hong Kong writer Karen Cheung joins host Jessie Lau to discuss her memoir ""The Impossible City,"" exploring protest, belonging, mental health, and what it means to call Hong Kong home through decades of upheaval."
"3364","Letter by Chinese feminists: Free Detained Journalist Sophia Huang Xueqin and Activist Wang Jianbing","Chinese feminists issue a powerful open letter demanding freedom for journalist Sophia Huang Xueqin and activist Wang Jianbing, detained since 2021—and challenge the institutions that stayed silent."
"3374","NüVoices Podcast #72: Messy Roots, a Conversation with Laura Gao","Cartoonist Laura Gao talks about her viral comic turned graphic memoir, Messy Roots, exploring identity, internalized racism, queerness, and what it means to grow up Wuhanese-American in small-town Texas."
"3420","NüVoices Podcast #73: China's stance on the Russian war in Ukraine with Elizabeth Wishnick","China's stance on Russia's war in Ukraine is anything but simple. Dr. Elizabeth Wishnick unpacks the complexities of the Sino-Russian alliance and what it means for the region, with journalist Sophia Yan hosting."
"3439","LIVE Podcast Recording: Katie Stallard, author of ""Dancing on Bones""","Go behind the scenes of history and power with veteran foreign correspondent Katie Stallard as she discusses her revealing book ""Dancing on Bones,"" exploring how China, Russia, and North Korea manipulate the past to shape their futures."
"3452","NüVoices Podcast #74: Business, billionaires, and global supply chain woes with journalist Hope King","From billionaires to supply chains to career reinvention, business reporter Hope King unpacks the forces shaping global markets—and shares her own journey from Wall Street to the anchor desk as a Chinese American journalist."
"3457","NüVoices Podcast #75: Dancing on Bones book launch, a conversation with Katie Stallard","Journalist Katie Stallard explores how China, Russia, and North Korea weaponize WWII narratives to shape their futures, drawing on her book *Dancing on Bones* in this live conversation with NüVoices founder Joanna Chiu."
"3484","NüVoices Podcast #76: A Conversation with Elaine Hsieh Chou on her debut novel, Disorientation","Join us for a lively chat with Elaine Hsieh Chou about her hilarious debut novel Disorientation—a razor-sharp campus satire tackling orientalism, identity, and who really gets to tell whose stories."
"3491","NüVoices is hiring a podcast producer!","NüVoices is searching for a passionate podcast producer to help craft compelling bi-weekly episodes. If you love audio editing and care about amplifying women and non-binary voices connected to China, this could be your next creative home."
"3500","Poet Lerato Mathibe explores feminism, blackness and spirituality in 'Baby Steps'","From South Africa to Nanjing, poet Lerato Mathibe traces her path to self-discovery—exploring feminism, blackness, and spirituality in her powerful debut chapbook Baby Steps."
"3514","NüVoices Podcast #77: Voice Actress Nancy Wu on Diversity in Audiobooks","Voice actress Nancy Wu reveals the art behind narrating works by Amy Tan, Cixin Liu, and the Avatar prequels—plus why diversity in audiobooks matters and how BIPOC narrators deserve stories beyond their ethnicity."
"3519","NüVoices Podcast #78: Outsourcing Repression, a Conversation with Lynette Ong","Discover how China outsources repression through hired nonstate actors who handle land grabs, demolitions, and journalist surveillance. Professor Lynette Ong reveals the hidden enforcers of everyday state power in this fascinating season finale conversation."
"3528","Book Excerpt: 'China’s Millennial Digital Generation' by Karen Ma","How did cheap digital cameras and the internet empower a generation of rural Chinese filmmakers to defy censors and tell stories the world had never heard? Karen Ma's book explores their remarkable rise."
"3540","Podcast Crossover: Time To Say Goodbye on  'Ascension', a documentary about Chinese consumerism and labor force","From factory floors to luxury resorts, the Oscar-shortlisted documentary Ascension captures modern China's dizzying contradictions. Hear from its creators in this special crossover with Time To Say Goodbye."
"3546","Podcast Crossover: Self-Evident, 'A Day at the Mall'","Dive into the vibrant world of a local mall through the eyes of producer Erica Mu, who captures the dreams, love lives, and everyday magic of its community in this gem from Self-Evident podcast."
"3550","NüVoices Podcast #79: Taiwan and US Foreign Policy with Meia and Veerle Nouwens","Dive into this timely episode where twin sisters and security experts Meia Nouwen and Veerle Nouwens break down Nancy Pelosi's historic Taiwan visit, China's military response, and what ""strategic ambiguity"" really means for the region's future."
"3558","Podcast Crossover: Rough Translation and China's Anti-Work Vibes (plus an exciting NüVoices podcast update)","Our crossover with NPR's Rough Translation explores China's anti-work movement—from 躺平 to 丧文化—and the government's pushback against it. Plus, meet our exciting new podcast production team!"
"3570","NüVoices Podcast #80: A Conversation with Emily Feng, NPR's Beijing Correspondent","NPR Beijing correspondent Emily Feng joins NüVoices to share stories from reporting in Ukraine and Xinjiang, her path from freelancer to foreign correspondent, and the viral snail noodle controversy you didn't know you needed to hear about."
"3577","NüVoices Podcast #81: Food journalism & Taiwanese cuisine with Clarissa Wei","From backpacking through China's provinces to writing a landmark book on Taiwanese cuisine, Clarissa Wei shares her journey in food journalism, thoughts on authenticity in diasporic cooking, and passion for elevating Taiwanese stories to global audiences."
"3614","Why it’s misleading to call Xi Jinping the “new Mao”","Xi Jinping is often called the ""new Mao""—but how accurate is that label really? A closer look reveals two leaders with vastly different visions for China, and a comparison that obscures more than it explains."
"3619","NüVoices Podcast #82: Chinese Canadian Immigrant Histories with Arlene Chan and Melanie Ng","Discover the powerful throughline of Chinese Canadian migration—from 19th-century pioneers to present-day challenges—as historians Arlene Chan and Melanie Ng unpack exclusionary laws, trailblazing activists, and one woman's riveting firsthand immigration story."
"3626","Book review: Li Zhang’s “Anxious China” humanizes the country's mental health crisis","A decade ago, the concept of therapy barely existed in China. Li Zhang's ""Anxious China"" explores how that's radically changed—and what the nation's booming mental health movement reveals about modern life's deepest questions."
"3634","NüVoices Podcast #83: A Map for the Missing, a Conversation with Belinda Huijuan Tang","What happens when a son returns to rural China to search for his missing father? Belinda Huijuan Tang discusses her stunning debut A Map for the Missing and the family stories that inspired it."
"3644","NüVoices Podcast #84: A Conversation with Sue-Lin Wong on 'The Prince' podcast & China's 20th Party Congress","What drives Xi Jinping's obsession with control? Sue-Lin Wong traces his journey from Cultural Revolution trauma to an unprecedented third term, plus the drama behind Hu Jintao's shocking exit."
"3654","NüVoices Podcast #85: Becoming a Stand-up Comedian with He Huang","Sydney comedian He Huang went viral with her fearless Australia's Got Talent set. We talk to her about life before comedy, navigating racism and sexism in stand-up, and what her parents really think of her career."
"3659","NüVoices Podcast #86: Angela Hui about her memoir, Takeaway: Stories from a Childhood Behind the Counter","Discover how Angela Hui's memoir *Takeaway* reveals the beauty, chaos, and resilience of growing up in her family's Chinese takeaway in rural Wales—from weekend rushes to confronting racism—in this candid conversation with Lijia Zhang."
"3667","Voices: Chinese protesters in Shanghai and London reflect on anti-lockdown demonstrations","What drove ordinary people to hold up blank sheets of paper in defiance? Two protesters in Shanghai and London share their stories from China's most sweeping demonstrations since Tiananmen Square."
"3698","NüVoices Podcast #87: Our 2022 Year-End Recap! A Discussion with the NüVoices Podcast Team","Join the NüVoices podcast team as they look back on a whirlwind 2022—from favorite episodes and China's anti-lockdown protests to Xi's third term—and share what's ahead after a well-earned winter break."
"3708","Here Are 12 Feminist Books to Read from 20th Century China","China's vibrant feminist movement didn't spring from nowhere. Meet the revolutionary writers and thinkers—from Qiu Jin to Eileen Chang—who paved the way across a turbulent century."
"3709","NüVoices Podcast #88: The End of China's Zero-Covid Policy with Dr. Jennifer Bouey","What drove China's abrupt reversal on zero-Covid, and what comes next? Dr. Jennifer Bouey joins host Solarina Ho to unpack the policy's sudden end, vaccination gaps, and the public health fallout."
"3719","NüVoices Podcast #89: A Conversation with Liza Lin on Digital Surveillance in China","How did China go from surveilling Xinjiang to monitoring an entire nation? Award-winning WSJ reporter Liza Lin traces the rise of the surveillance state—and what it means for us all."
"3740","NüVoices Podcast #90: A Conversation with Lindsay Wong, author of Tell Me Pleasant Things About Immortality & The Woo-Woo","From zombie courtesans to ghost-haunted hot springs, Lindsay Wong's deliciously grotesque stories shatter the model minority myth. Tune in as she discusses immigrant horror, publishing gatekeepers, and writing Chinese characters in all their messy, complex glory."
"3745","NüVoices Podcast #91: Tania Branigan on her book, Red Memory, and the lasting impact of China's Cultural Revolution","Tania Branigan joins host Lijia Zhang to explore her powerful book *Red Memory*—uncovering how China's Cultural Revolution still haunts survivors, shapes generations, and raises urgent questions about memory, trauma, and what happens when a nation refuses to reckon with its past."
"3753","NüVoices Podcast #92: The World of Chinese Sci-Fi, Fantasy, and Translation with Emily Xueni Jin","Discover how Chinese sci-fi reaches global readers as translator Emily Xueni Jin reveals the surprising art of co-creating new literary voices with bilingual authors—and mediating between cultures."
"3767","RECAP: Community Reading in NYC with Accent Society","From a cozy winter reading at NYC's first Asian woman-owned bookstore, five brilliant writers shared stories spanning reverse-migration, translation politics, and Eileen Chang—proof that the best recipes are served in good company."
"3803","NüVoices Podcast #93: What the West Gets Wrong about TikTok with Zeyi Yang","MIT Tech Review's Zeyi Yang joins to unpack what Western media and Congress get wrong about TikTok—from valid data concerns to overblown ""digital fentanyl"" claims—plus China's reaction to ChatGPT and more."
"3809","NüVoices Podcast #94: A Conversation with Yaxue Cao, founder of ChinaChange.org","Discover how Yaxue Cao built ChinaChange.org into a vital bridge between Chinese civil society and the world, amplifying the voices of human rights defenders and those working to effect change from within."
"3816","NüVoices Book Picks for Asian Heritage Month","Celebrate Asian Heritage Month with NüVoices and House of Anansi's curated book picks by authors of Asian heritage—where every purchase supports diverse voices and 10% of sales go to NüVoices."
"3821","NüVoices Podcast #95: Jan Wong on her Legendary Journalism Career","From studying at Peking University during the Cultural Revolution to witnessing the Tiananmen Massacre firsthand, journalist Jan Wong shares extraordinary stories from decades of reporting in China with host Joanna Chiu."
"3828","Event Recap: Not even an incoming blizzard stopped the launch of NüVoices Canada","A thundersnow storm couldn't stop NüVoices Canada's electrifying Toronto launch — discover how journalists and academics braved a blizzard for a memorable evening of bold conversation on China-Canada relations over a 10-course dinner."
"3850","NüProfile: Ysabelle Cheung on poetry, diaspora and writing from the margins","Discover how British-Chinese writer Ysabelle Cheung navigates identity, belonging, and the expat experience through poetry and prose that cuts straight to the bone of diaspora life."
"3857","NüVoices Podcast #96: A Conversation with Crystal Tai about Chinese digital nomads","From the 996 grind to remote work abroad — Crystal Tai joins Megan Cattel to explore why Chinese millennials are ditching grueling office culture to become digital nomads, and how burnout and the cost-of-living crisis are reshaping work across the globe."
"3871","Writer-director Shen Yu’s debut “Old Town Girls” captures the hopes and despairs of China's youth","In Shen Yu's striking debut, three teenage girls navigate neglect and survival in a neo-noir coming-of-age tale that lays bare the human cost of China's breakneck economic growth."
"3875","NüVoices Podcast #97: Highlighting human-centric China stories with Ye Charlotte Ming and Beimeng Fu","Discover how Far & Near founders Ye Charlotte Ming and Beimeng Fu are bringing human-centric visual journalism from inside China to the world—one deeply reported story at a time."
"3879","NüVoices Podcast #98: A Conversation with Monica Liu on her book, ""E-mail Order Brides Under China's Global Rise""","What drives divorced Chinese women to seek Western husbands online—and what do they actually find? Monica Liu's eye-opening research challenges every stereotype about cross-border romance."
"3887","How China's leaders changed the history of the War of Resistance to bolster Party prestige","In 2017, China quietly rewrote its textbooks, shifting the start of its war against Japan back six years. The reason reveals how the Party reshapes history to bolster its own legacy."
"3901","NüVoices Podcast #99: Introducing our Taiwan Mini-Series, Yu-Jie Chen on China-Taiwan relations","Dive into the first episode of our Taiwan mini-series, where Yu-Jie Chen delivers a brilliantly clear summary of 300 years of Taiwanese history and explores how cross-strait tensions are reshaping identity and politics on the island."
"3906","Our 100th Podcast Episode Special! Remembering Coco Lee, Janet Yellen's Visit to China, and More","Celebrate 100 episodes of the NüVoices podcast as hosts Megan, Solarina, and Sophia reunite for a wide-ranging conversation—from tributes to Coco Lee and Janet Yellen's Beijing visit to the joys of Never Have I Ever."
"3909","A Chinese drama is sparking debates about sexual harassment and victim-blaming culture","A star-studded Chinese drama about workplace rape has ignited fierce debate—why are so many viewers siding with the powerful boss over his young assistant?"
"3911","NüVoices Podcast #101: Adapting YA bestseller 'Loveboat, Taipei' to the big screen with Abigail Hing Wen","Abigail Hing Wen takes us inside Taiwan's legendary ""Love Boat"" summer program and how she turned its wild, heartfelt stories into a NYT bestselling YA novel—and now a film bringing diaspora youth culture to the big screen."
"3914","LONDON EVENT: Ian Johnson in Conversation with Zhang Lijia on 'Sparks'","Pulitzer Prize-winner Ian Johnson joins NüVoices board member Zhang Lijia for a compelling conversation about *Sparks*—his riveting account of China's underground historians fighting to preserve memory against state-led forgetting."
"3922","NüVoices Podcast #102: A Conversation with Yun-Ching Ko about the Taiwan Innocence Project","Discover how Yun-Ching Ko and the Taiwan Innocence Project are fighting to free the wrongfully convicted—exploring real cases, systemic reform, and what justice truly means in Taiwan's evolving legal landscape."
"3925","NüVoices Podcast Episode #103: Julia Lovell on China's Hidden Century, an exhibit at The British Museum","Scholar Julia Lovell pulls back the curtain on The British Museum's groundbreaking Hidden Century exhibition, revealing a Qing dynasty brimming with creativity far beyond its turbulent reputation."
"3929","NüVoices Podcast Episode #104: Clarissa Wei and Ivy Chen on their new cookbook, Made in Taiwan","Journalist Clarissa Wei and chef Ivy Chen dive into the stories behind their celebrated cookbook Made in Taiwan—exploring identity, Indigenous and Hakka influences, and why Taiwanese food is so much more than what meets the eye."
"3933","NüVoices Podcast Episode #105: Bethany Allen-Ebrahimian on her new book, Beijing Rules","Dive into this eye-opening conversation with Axios China reporter Bethany Allen-Ebrahimian as she reveals how Beijing wields economic power to shape global behavior—and what democracies can do to push back."
"3936","Tears of Salt: Review of 'Salt Town' by Yi Xiaohe","A viral poem once promised a cultural breakthrough for rural Chinese women. Yi Xiaohe's Salt Town strips away that optimism, exposing how poverty, neglect, and deep gender imbalance persist in the villages progress forgot."
"3938","NüVoices Podcast Episode #106: Taiwan's LGBTQ History with Wen Liu","Discover how Taiwan became Asia's trailblazer for LGBTQ rights. Scholar Wen Liu joins Sophia Yan to trace the movement's origins from the post-martial law era to the landmark legalization of same-sex marriage—and the challenges still ahead."
"3943","NüVoices Podcast Episode #107: Pearl Low on their platform, Cantonese Connection, and heritage language learning","Why is learning your family's language so hard? Artist Pearl Low shares their journey and how their platform Cantonese Connection is creating welcoming, judgment-free spaces for heritage language learners."
"3955","NüVoices Podcast x Ghost Island Media Panel:  Covering Taiwan, Centering Local Perspectives, with Silva Shih, Afore Hsieh, Wen-Yee Lee, and Emily Y. Wu","What happens when global attention turns to Taiwan? Four Taipei-based journalists explore why local perspectives are essential to understanding the island's story — and what gets lost when they're left out of the conversation."
"3964","NüProfile: Fiona Sze-Lorrain on creativity and her debut novel ""Dear Chrysanthemums""","Poet, translator, and musician Fiona Sze-Lorrain opens up about her Carnegie-longlisted debut novel — a tapestry of interconnected stories following Chinese and Asian women navigating trauma, identity, and exile across Shanghai, Paris, and New York."
"3979","NüVoices Podcast Episode #108: #MeToo in Taiwan, a Conversation with Darice Chang and Rita Jhang","Six months after a Facebook post ignited Taiwan's #MeToo movement, Darice Chang and Rita Jhang join us to unpack its origins, its ripple effects across society, and how feminism, intersectionality, and the upcoming election are shaping what comes next."
"3986","NüVoices Podcast Episode #109: 'How to Have an American Baby' with documentary filmmaker Leslie Tai","Discover the hidden world of birth tourism in Southern California as filmmaker Leslie Tai joins Solarina Ho to discuss her documentary's intimate look at the mothers, the shadow economy, and the complex human stories behind ""How to Have an American Baby."""
"3990","NüVoices Podcast Episode #110: Feminist Activism Then & Now, a Conversation with Wanqing Zhang, Lijia Zhang & Jessie Lau","Explore the evolution of China's feminist movement with journalists Wanqing Zhang, Lijia Zhang, and Jessie Lau as they discuss how digital activists are creatively resisting censorship and patriarchal norms on platforms like Xiaohongshu."
"3995","NüVoices Podcast Episode #111: A Conversation with Fuchsia Dunlop about her book, ""Invitation to a Banquet""","Fuchsia Dunlop joins host Lijia Zhang to explore her sweeping book on Chinese culinary culture—from mythical origins to modern kitchens—revealing how every dish tells a story of history, politics, and everyday life."
"3999","NüVoices Podcast Episode #112: Leta Hong Fincher on the 10th Anniversary Edition of her book, Leftover Women","A decade after shaking up conversations about Chinese feminism, Leta Hong Fincher revisits ""Leftover Women"" with host Jessie Lau—exploring why the pressure on women to marry has only intensified under Xi's China."
"4005","NüVoices Podcast Episode #113: Illustrator Kaitlin Chan on her graphic novel, 'Eric's Sister'","What happens when you feel like a supporting actor in your own life? Cartoonist Kaitlin Chan joins us to discuss her Hong Kong-set graphic novel 'Eric's Sister,' a story of sibling bonds, creative doubt, and finding your own path in the arts."
